@relation Dataset_Weka1

@attribute avr_riseTime_1 numeric
@attribute avr_fallTime_1 numeric
@attribute avr_riseLevel_1 numeric
@attribute avr_fallLevel_1 numeric
@attribute Usuario {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15}

@data
4.25,4.75,160.896801,-123.621103,5
4.5,4.5,153.677911,-116.393955,5
4.666667,4.333333,169.158031,-133.289792,5
4.5,4.5,157.890631,-120.859312,5
4.666667,4.333333,160.235913,-122.040486,5
4.25,4.75,158.437068,-124.860757,5
5,4,167.224272,-126.07933,5
4.333333,4.333333,162.543347,-127.772749,5
4.5,4.25,168.095597,-131.723144,5
4.25,4.5,167.652056,-134.927121,5
4.666667,4,162.930462,-127.8077,5
4.333333,4.333333,164.861729,-130.550833,5
4,4.75,168.59799,-130.806676,5
4.25,4.5,163.279999,-128.527722,5
4,4.25,168.564617,-133.825734,5
4.75,4.25,163.982112,-128.914092,5
4,4.5,165.021655,-136.129161,5
4.5,4.5,167.110938,-134.273848,5
4.25,4.25,164.609631,-134.507004,5
4.25,4.5,165.195257,-130.449503,5
4.666667,4,164.323127,-128.558871,5
4.25,4.5,170.977815,-140.616453,5
4.5,4.25,166.074415,-132.749407,5
4.5,4.25,172.348218,-133.704287,5
-82.5,-4.75,134.48211,-97.694074,5
4.25,4.75,168.525018,-133.978125,5
4.25,4.5,173.473586,-142.755107,5
4,4.75,161.436294,-130.475353,5
4.75,4,162.840434,-126.802023,5
4.5,4.25,167.143779,-130.521767,5
4.5,4.5,176.051695,-132.195996,5
4,4.75,174.314863,-137.837314,5
4.75,4,155.652155,-125.457391,5
4.5,4.25,161.446689,-126.671253,5
4.25,4.5,159.697174,-127.444853,5
4.25,4.25,160.899422,-127.338864,5
4,4.5,163.151066,-132.359164,5
4.75,4,162.950357,-130.014259,5
4.75,4,175.987329,-140.756649,5
4.75,4.25,167.687628,-134.463343,5
4.75,4.75,161.302162,-128.280897,5
4.5,4.5,161.598352,-127.866032,5
4.75,4,168.930818,-131.332967,5
4.25,4.5,164.160219,-133.220591,5
4,5,162.391705,-131.666096,5
4.2,4.4,144.106362,-129.09781,5
4.25,4.25,147.257429,-122.345076,5
4.25,4.25,151.919347,-123.002699,5
2.75,1.75,143.593863,-122.536303,5
4.2,4.4,157.894634,-124.857272,5
4.8,4.2,148.519603,-116.473593,5
4.25,4.5,153.862355,-127.98019,5
4,4.75,156.022832,-116.681219,5
4,4.6,150.17871,-119.204134,5
4.333333,4,154.680592,-124.915356,5
4.25,4.75,169.463634,-135.652081,5
4.2,4,151.637029,-124.817905,5
4,4.6,151.350786,-122.90909,5
4.25,4.75,153.969215,-123.637974,5
4.6,4.2,143.068495,-109.127511,5
4.4,4.6,145.546428,-115.048035,5
2.8,2.6,145.336676,-115.896995,5
4.6,4.4,155.762076,-119.20543,5
4.8,4.2,143.579414,-113.423201,5
4,4.2,135.460206,-107.996228,5
4.2,4.4,141.737696,-113.149774,5
4.4,4.4,148.668432,-120.3365,5
4.4,4.4,139.490397,-116.725093,5
4.6,4.2,138.207645,-109.667733,5
4.4,4.2,150.084474,-111.734212,5
4.4,4.4,148.135545,-122.178432,5
4,4.5,148.565477,-116.925013,5
4,4.5,154.762451,-116.037061,5
4.2,4.4,153.78642,-124.682958,5
-68.8,4.4,149.883327,-120.768758,5
4.25,4.75,150.754961,-119.004209,5
4.5,4.5,146.881533,-108.142908,5
4.5,4.25,151.613063,-119.38186,5
4.2,4,158.658879,-123.731909,5
4,4.5,162.617991,-123.683396,5
4.2,4.6,156.908966,-121.66774,5
4,4.4,155.492167,-122.22099,5
4,5,153.871828,-124.869955,5
4.4,4,152.148231,-117.938417,5
4,4.75,149.319932,-119.011236,5
4,5,153.533989,-125.271555,5
4,4.5,154.448293,-122.261864,5
4.25,4.25,154.727381,-125.442366,5
4.25,4.5,153.080164,-124.171962,5
4.25,4,146.262315,-118.101022,5
4.5,4,150.62594,-122.904242,5
4.25,4.75,153.574075,-117.345189,5
4.4,4.2,150.98396,-116.958594,5
4.5,4.25,147.104483,-108.760587,5
4.25,4.5,147.590933,-116.075303,5
4.25,4,153.044574,-117.505558,5
4.25,4.75,148.910436,-116.286478,5
4.5,4,157.526383,-126.227966,5
4.25,4.25,155.275419,-117.483465,5
4.25,4.25,154.0895,-119.719535,5
4.5,4.25,150.202955,-118.074237,5
4,4.75,153.747017,-116.933689,5
4.5,4.25,139.30722,-113.055556,5
4,4.6,142.895459,-114.562878,5
4.5,4.25,142.760611,-117.90629,5
4.6,4,151.523621,-117.564883,5
4,4.75,150.231058,-118.264616,5
4.6,4.2,147.51522,-122.853142,5
4.25,4.5,145.15001,-116.464923,5
4.2,4.6,150.578499,-117.967388,5
4.5,4.25,153.994404,-120.725824,5
4.75,4.25,150.719621,-119.028851,5
4.25,4.5,155.379284,-126.11204,5
4.75,4.25,143.769924,-115.761365,5
4.75,4.25,145.27631,-108.021233,5
4.2,4,162.574919,-128.902109,5
4.25,4.25,165.40681,-135.207654,5
4.75,4,169.155323,-132.747185,5
4.4,4.4,161.107947,-127.705561,5
4.5,4.25,172.08171,-137.772048,5
4.2,4.6,174.091947,-138.223142,5
4,4.2,173.35559,-137.293705,5
4.4,4.6,161.819959,-127.678327,5
4.25,4,167.38155,-127.181855,5
4.8,4.2,165.21415,-128.910442,5
4.6,4.2,165.974109,-128.905505,5
4,4.8,172.598302,-134.009498,5
4.25,4.5,164.769412,-121.792617,5
4.4,4.2,176.801106,-137.680249,5
4.4,4.4,170.046251,-134.726358,5
4.2,4.6,173.564374,-134.981812,5
4.4,4.4,153.794068,-123.785635,5
4.4,4.2,167.546279,-139.384869,5
4.2,4.4,148.084872,-128.058646,5
4,4.4,138.61727,-114.422237,5
4.25,4.75,160.762756,-120.505765,5
4.25,4.25,152.929397,-122.489513,5
4.2,4,149.409211,-117.686791,5
4,4.75,159.253021,-131.72894,5
4,4.25,152.73297,-122.46912,5
4.25,4.75,159.123496,-131.004651,5
4.8,4,147.995359,-119.749681,5
4.25,4.75,157.758298,-132.120909,5
4.5,4.5,148.199456,-127.592016,5
4.2,4.4,156.04665,-130.584614,5
4.25,4.25,158.569879,-126.380532,5
4,4.8,144.851964,-120.127201,5
4.5,4,153.721421,-134.197903,5
4,4.5,152.909909,-126.735279,5
4,4.6,167.554013,-133.101822,5
4.75,4,153.225045,-125.185463,5
4.2,4.4,153.237323,-127.093452,5
4,4.75,156.188163,-134.355111,5
4,4.2,169.666235,-134.811775,5
4.6,4,181.267165,-141.706294,5
4.2,4.6,166.201411,-133.379309,5
4.4,4.6,166.728664,-129.191851,5
4.6,4.4,155.184969,-123.433261,5
4.25,4.5,158.817894,-122.440791,5
4.2,4.4,158.105811,-127.164033,5
4,4.4,164.138161,-137.721391,5
4.2,4.4,169.543585,-130.90902,5
4,4.6,172.407264,-134.953504,5
4.4,4.6,140.893677,-122.264682,5
4.4,4.4,158.421361,-123.387684,5
4.2,4.2,155.000293,-124.470057,5
4.6,4.2,146.711765,-115.993058,5
4.4,4.2,167.100585,-129.018936,5
4,4.333333,178.168587,-138.188977,5
4.4,4.4,181.029351,-133.548203,5
4.4,4.4,174.935456,-133.985855,5
4.2,4.2,187.497237,-145.573029,5
4.2,4.2,190.08087,-142.282566,5
4,4.2,199.948873,-148.360319,5
4.4,4,189.904302,-147.63,5
4.4,4.4,186.059814,-135.728347,5
4.6,4,184.980926,-139.38977,5
4.6,4.2,183.541876,-131.396274,5
4.2,4.6,189.280331,-137.618392,5
4,4.2,195.071606,-147.426019,5
4.2,4.6,184.441398,-139.794621,5
4.5,5,314.030574,-228.336332,6
4.5,5,312.868693,-227.352565,6
5,4.75,308.249132,-239.053873,6
4.75,4.5,287.21629,-208.912956,6
4.5,5,326.170128,-251.258555,6
4.75,5,317.143235,-255.758257,6
4.666667,4.666667,301.398008,-229.084647,6
4.5,4.75,325.843102,-246.903018,6
4.75,4.5,318.385561,-250.047141,6
4.5,4.75,311.724095,-225.513325,6
4.75,4.75,323.819092,-253.230163,6
4.5,4.75,320.79251,-258.594717,6
4.5,5,314.130663,-249.794224,6
4.5,4.5,299.019996,-230.715966,6
5,4.5,321.906945,-251.682057,6
4.75,4.5,328.139423,-259.467693,6
4.75,4.25,311.736999,-246.430573,6
5,4.5,301.921302,-244.297815,6
4.6,4.6,296.43143,-237.444954,6
4.75,4.5,306.167878,-235.700628,6
4.8,4.4,309.118797,-243.986215,6
4.75,5,293.122722,-216.113224,6
4.5,5,300.254968,-221.502374,6
5,5,295.164989,-215.395915,6
4.75,5,316.161104,-238.881389,6
5,4.5,307.637028,-233.191864,6
5,5,300.439282,-229.042125,6
4.25,5,304.234578,-226.039252,6
4.75,4.75,308.214745,-232.196113,6
4.75,5,314.050541,-244.464459,6
4.5,4.75,327.179035,-244.082854,6
4.5,5,321.177999,-251.46801,6
4.75,4.75,331.551796,-253.126438,6
5,4.4,321.97258,-250.983531,6
4.5,4.75,313.612981,-230.542144,6
5,4.8,335.497217,-247.502396,6
4.4,4.8,325.629048,-244.116599,6
4.6,4.8,321.144379,-236.831265,6
4.75,4.75,320.428327,-234.456486,6
4.75,5,319.17102,-231.526975,6
4.6,4.6,306.989093,-233.351571,6
4.8,4.2,301.492911,-226.640486,6
4.5,4.75,303.056967,-230.106707,6
5,4.5,304.626334,-228.022854,6
5,4.75,301.929635,-233.139168,6
4.333333,4.666667,312.612062,-234.114594,6
4.75,4.75,304.434833,-224.735496,6
4.666667,4.666667,299.218927,-230.503534,6
4.75,5,311.433131,-236.180181,6
5,4.5,296.944435,-206.470661,6
5,4.666667,310.567932,-220.963982,6
4.8,4.6,314.33136,-229.719738,6
5,4.75,309.450604,-222.766649,6
4.666667,4.333333,302.49584,-222.620344,6
4.5,4.5,296.607826,-213.653274,6
4.5,4.5,310.237003,-219.344746,6
4.25,4.75,293.455845,-210.036733,6
4.666667,4.666667,283.691123,-209.926679,6
5,4.75,309.955424,-222.941911,6
5,4.5,315.3669,-228.130978,6
4.5,4.5,298.295174,-217.81202,6
4.75,5,324.59185,-225.948771,6
5,4.5,330.227528,-239.062523,6
5,4.75,335.775117,-246.688765,6
4.8,4.8,307.760507,-225.036509,6
4.75,4.75,332.99251,-245.520122,6
4.8,5,315.619676,-227.854435,6
5,4.8,328.962215,-238.321679,6
5,4.6,309.977882,-233.410691,6
4.8,4.8,341.015357,-246.95657,6
5,5,343.025174,-253.169989,6
5,4.6,310.222492,-237.101387,6
4.8,4.8,328.878033,-239.384581,6
5,4.8,310.794493,-225.168018,6
4.8,4.4,319.663513,-237.190983,6
4.6,4.6,318.423038,-236.801233,6
4.8,5,338.812486,-248.387105,6
4.6,4.8,323.290165,-233.561334,6
4.8,4.8,321.626341,-234.894007,6
4.8,4.6,312.132199,-233.261444,6
4.6,4.4,307.142216,-204.277501,6
4.6,4.6,315.863211,-244.224738,6
5,4.8,321.392374,-242.971889,6
4.8,4.8,311.277575,-232.850068,6
5,4.6,322.284413,-235.073153,6
4.25,4.75,310.694488,-218.261892,6
4.75,4.75,306.125054,-223.833015,6
4.75,4.75,290.727942,-214.180217,6
4.4,5,303.932481,-225.846063,6
4.5,4.75,291.428989,-207.289859,6
4.5,4.5,301.552702,-217.068629,6
4.75,5,296.095121,-209.14064,6
4.75,4.75,285.201539,-208.376448,6
4.5,4.5,287.132106,-216.224113,6
4.666667,4.333333,298.552811,-215.114881,6
4.75,4.5,312.014971,-229.417244,6
5,4.5,303.254896,-225.588727,6
5,4.75,312.782082,-230.488256,6
4.5,4.5,304.552679,-218.266974,6
5,4.666667,300.991421,-222.676976,6
5,4.666667,311.267013,-229.908635,6
5,4.5,313.699977,-232.84413,6
4.666667,4.666667,314.883689,-223.749462,6
4.5,4.75,308.596989,-215.370656,6
5,4.666667,310.035524,-230.057712,6
4.75,4.75,304.672218,-222.805887,6
4.75,4.75,317.153362,-228.863099,6
4.75,4.5,306.038348,-226.238305,6
5,5,319.777906,-238.564103,6
4.5,4.75,302.450625,-221.070691,6
5,4.333333,297.385154,-225.161536,6
4.5,4.75,304.012313,-220.098952,6
5,4.75,322.705533,-238.493157,6
4.333333,5,296.206696,-209.538596,6
4,5,309.577048,-224.317409,6
4.75,4.75,316.493752,-223.189779,6
5,4,307.668896,-228.725263,6
4.75,4.75,317.717389,-243.352731,6
5,4.666667,321.738297,-234.074235,6
4.25,5,319.211326,-226.286405,6
4.5,5,323.294729,-234.594949,6
5,5,326.606285,-248.549428,6
4.75,4.25,305.747238,-228.495482,6
5,5,323.749405,-239.776341,6
4.666667,4.666667,324.074225,-237.010951,6
4.75,5,321.914767,-237.903101,6
5,4.333333,325.202104,-245.678047,6
4.75,4.75,323.076473,-238.298307,6
5,4,307.207295,-239.901102,6
5,4.75,313.180268,-239.78172,6
4.666667,5,325.212038,-235.858332,6
4.75,5,335.826425,-245.576601,6
5,4.333333,313.204229,-238.603288,6
4.333333,5,312.595073,-235.265399,6
4.75,5,335.955577,-256.513137,6
4.333333,5,318.092766,-237.793729,6
4.75,4.5,315.923702,-236.64575,6
4.666667,4.333333,302.989451,-236.618727,6
5,4.666667,332.487838,-252.434679,6
4.333333,5,313.269245,-242.80018,6
4.333333,5,332.247089,-250.244276,6
4.75,4.75,330.721038,-247.147598,6
4.25,5,304.294438,-230.61885,6
4.5,5,332.248159,-253.252849,6
4.5,5,328.572439,-253.742738,6
5,4.75,323.110714,-256.912243,6
4.666667,5,319.672575,-248.030472,6
4.666667,5,317.902129,-243.916896,6
4.333333,5,322.132456,-246.17694,6
4.666667,5,332.8974,-252.779902,6
5,4.333333,313.659481,-238.030958,6
4.666667,5,330.342013,-254.844451,6
5,4.333333,311.886857,-239.55287,6
5,4.5,320.226942,-252.884228,6
4.333333,5,337.842642,-251.617058,6
4.75,4.75,325.882854,-254.137193,6
4.666667,4.666667,335.748744,-251.708333,6
4.75,4.75,336.825465,-259.432353,6
4.666667,4.666667,318.220529,-249.92859,6
4.666667,4.333333,318.883329,-241.259781,6
5,4.75,312.587503,-238.614233,6
4.666667,5,308.364107,-246.176725,6
4.666667,5,323.44817,-246.98507,6
4.5,5,317.696082,-246.245076,6
5,5,325.63953,-243.455161,6
4.333333,5,318.144863,-236.150887,6
5,4.333333,308.507355,-238.873205,6
4.666667,5,345.303983,-260.104643,6
5,4.5,325.73107,-256.347484,6
5,4.666667,312.621993,-248.015226,6
4.666667,5,329.938979,-257.122841,6
4.666667,5,340.561893,-257.273526,6
4.666667,4.666667,319.228068,-254.031775,6
4.75,4.5,303.940956,-233.55778,6
4.666667,4.666667,319.864365,-241.972572,6
5,4.5,320.128463,-247.654822,6
4.333333,5,337.336856,-251.843732,6
4.75,4.5,306.353681,-241.337058,6
4.666667,4.333333,304.926571,-237.198398,6
5,4,312.241241,-242.850814,6
5,5,339.150209,-258.043772,6
4.333333,5,313.400919,-239.773676,6
5,5,325.244103,-248.45469,6
4.333333,5,327.052793,-246.911522,6
4.75,4.75,315.540704,-241.700644,6
5,4,311.267043,-237.823036,6
5,4.5,321.831047,-255.156855,6
5,4.75,322.713476,-249.294496,6
4.333333,5,325.868567,-245.277603,6
5,4.333333,312.064249,-246.040015,6
4.333333,5,314.804974,-245.317116,6
4.5,4.75,315.440614,-241.236767,6
5,4.666667,315.350931,-245.785794,6
5,5,316.884525,-245.402943,6
4,5,306.383242,-235.966994,6
4.666667,5,329.061002,-251.707235,6
4.666667,5,323.266448,-254.025221,6
4.333333,5,320.480974,-243.064928,6
4.75,4.75,320.069933,-240.722961,6
4.666667,5,311.905483,-238.87916,6
4.75,5,311.943196,-239.16129,6
4.75,4.5,314.279671,-243.476476,6
4.333333,5,306.979833,-231.662109,6
4.5,5,312.374872,-239.273678,6
4.333333,4.666667,300.046515,-238.026939,6
4.666667,4.666667,321.624613,-243.597337,6
4.75,4.75,307.656572,-239.263834,6
5,5,328.010696,-260.827957,6
4.333333,4.666667,318.347773,-247.109497,6
4.666667,4.666667,312.952862,-250.924974,6
4.666667,4.666667,323.262331,-250.071382,6
4.5,4.5,309.830617,-236.691046,6
5,4.333333,308.328144,-239.446134,6
5,5,315.471587,-241.075685,6
4.666667,4.333333,312.626401,-244.867709,6
4.666667,4.666667,314.409432,-240.814068,6
5,4.666667,305.506353,-232.407811,6
4.666667,4.333333,293.230916,-232.7723,6
5,4.75,319.903923,-248.81971,6
4.666667,5,303.84658,-242.564993,6
4.75,4.25,312.529318,-246.340088,6
5,4,295.553736,-234.475332,6
4.25,4.75,309.108413,-234.2879,6
5,4.666667,313.470827,-237.994018,6
4.666667,5,322.304952,-240.158748,6
5,5,326.188287,-261.10646,6
4.75,5,307.975969,-236.342848,6
4.75,4.5,316.102687,-240.343304,6
4.75,5,318.720909,-242.512057,6
5,4.666667,313.482793,-253.922363,6
4.25,5,318.84681,-247.036192,6
4.666667,4.666667,318.043077,-247.285048,6
5,5,321.994544,-250.327033,6
4.666667,5,317.578087,-238.138453,6
4.75,5,317.933062,-251.870789,6
4.666667,4.666667,309.776128,-243.207917,6
5,5,322.035299,-247.334322,6
4.75,4.5,318.11343,-248.880298,6
4.666667,4.666667,317.335132,-244.379191,6
4.25,4.75,304.608149,-240.837186,6
4.666667,4.666667,315.61538,-245.572407,6
5,4,301.154963,-240.946778,6
4.75,5,319.014676,-244.805839,6
5,4.666667,312.801682,-251.751188,6
5,4.666667,318.153517,-250.21169,6
4.75,4.75,311.116073,-245.691437,6
4,5,303.035007,-233.839951,6
4.666667,4.666667,315.018362,-245.099535,6
4.666667,4.666667,301.136178,-236.712627,6
4.666667,5,313.975685,-243.194588,6
4.666667,5,317.982173,-244.584322,6
4.75,5,323.873421,-250.522813,6
4.666667,4.666667,299.922089,-243.225832,6
5,4.333333,310.200472,-246.605193,6
4.75,4.75,312.679349,-241.876642,6
4.333333,5,303.726704,-225.744638,6
4.666667,4.666667,301.032029,-244.444648,6
5,4.333333,297.213244,-230.298654,6
4.75,4.75,314.132673,-242.138033,6
4.333333,5,305.984762,-235.336823,6
5,4.666667,311.800294,-245.193942,6
5,4.5,312.209639,-238.348678,6
4.5,4.5,305.685574,-241.374485,6
4.75,4.75,310.758511,-236.487892,6
5,4.25,294.290023,-227.461455,6
4.666667,5,312.120732,-244.026844,6
5,4.5,305.263753,-237.953508,6
5,5,314.836543,-254.136369,6
4.666667,4.666667,320.678056,-248.364206,6
5,5,319.309652,-254.931162,6
5,4.666667,321.373701,-251.272036,6
4.75,4.75,313.552879,-245.884695,6
4.666667,4.333333,307.568931,-243.425508,6
4.666667,5,325.876168,-253.249068,6
4.333333,4.666667,311.330435,-242.29736,6
5,4.333333,313.62774,-242.111935,6
4.666667,4.666667,303.806993,-232.052418,6
5,4.25,311.594104,-248.774417,6
4.333333,5,314.504341,-241.498413,6
4.75,5,303.840905,-237.657526,6
4.666667,5,315.207,-248.720447,6
4.666667,5,321.380965,-247.162205,6
4.333333,5,320.58324,-255.834699,6
4.75,4.5,314.755971,-259.962347,6
4.75,4.75,310.453803,-245.368904,6
4.75,4.5,301.911621,-240.50176,6
4.333333,5,299.439548,-222.872463,6
4.75,5,316.6668,-249.533903,6
4.666667,5,323.737063,-258.149855,6
4.666667,4.666667,311.364986,-242.562695,6
4.666667,4.666667,318.494705,-242.892361,6
5,4.5,306.999089,-247.808431,6
5,4.75,305.543724,-233.140279,6
4.666667,4.666667,314.803391,-246.184302,6
4.666667,4.666667,303.77656,-231.778159,6
5,4.666667,307.117218,-247.532604,6
4.25,4.75,308.226301,-234.985682,6
5,4.666667,314.156276,-248.742494,6
4.75,5,318.251262,-257.005889,6
4.666667,5,320.97398,-245.357711,6
4.75,5,317.101223,-249.811411,6
4.333333,5,304.362072,-233.058833,6
4.25,4.75,305.200721,-236.085331,6
5,4.666667,318.836737,-248.928866,6
4.333333,5,318.292969,-240.04017,6
4.666667,4.333333,316.142997,-255.412711,6
5,4.666667,319.039507,-246.146335,6
4.666667,5,319.660389,-243.353961,6
4.666667,4.666667,316.393384,-249.287396,6
4.333333,5,313.445404,-243.101941,6
5,4.5,308.397633,-247.273629,6
4.333333,4.666667,304.245943,-237.529527,6
4.666667,5,312.903005,-240.439921,6
5,5,290.249307,-323.548903,7
4.5,5,298.069067,-324.701392,7
5,5,290.512037,-325.261222,7
4.75,5,294.642329,-321.454237,7
5,5,301.259749,-334.581726,7
4.75,5,301.499682,-334.84724,7
5,4.666667,295.469643,-326.084179,7
4.75,5,293.435217,-325.6405,7
4.5,5,275.308436,-304.075711,7
5,5,302.096424,-328.923933,7
5,5,281.542183,-311.194343,7
4.75,5,287.297789,-317.592399,7
4.75,5.25,296.471926,-323.024075,7
5,5,293.293237,-321.81984,7
4.75,5,293.859481,-322.824171,7
4.25,5,292.629794,-321.745066,7
4.75,5,293.05302,-321.59263,7
4.75,4.75,298.643985,-329.299042,7
4.25,5,288.946822,-316.718751,7
5,5,282.408186,-318.729167,7
4.25,5,277.65112,-311.674718,7
5,5,299.124154,-326.307046,7
5,5,293.3,-320.347366,7
5,5,279.946204,-306.367589,7
4.5,5.25,308.313485,-334.677357,7
5,5,291.786457,-321.648611,7
5,5,303.126169,-328.350552,7
4.75,5,301.475338,-327.006927,7
4.75,5,289.154019,-312.658296,7
4.25,5,297.544198,-323.01388,7
4.5,5,294.555028,-324.764773,7
4.5,5,304.70615,-329.346995,7
4.5,5.25,305.044964,-335.422863,7
4.8,5,295.499996,-323.734666,7
4.75,5,294.377754,-326.036747,7
4.75,5,299.211245,-328.266125,7
4.75,5,294.416267,-322.098719,7
5,5,306.572398,-338.61548,7
4.25,5,286.608666,-322.011325,7
4.25,5.25,305.584429,-331.316156,7
4.5,5,311.469621,-340.279789,7
4.75,5,311.555321,-341.444522,7
5,5,304.196472,-335.509318,7
5,5,311.325032,-342.263275,7
4.5,5.25,288.52378,-320.812898,7
4.25,5,284.79463,-323.201841,7
4.75,5,297.365265,-324.479286,7
4.25,5.25,295.106413,-327.501424,7
5,5,305.043424,-336.011209,7
4.5,5,297.530621,-322.671499,7
4.75,4.75,298.787733,-333.845957,7
4.75,5,306.858021,-338.840236,7
4.75,5,285.823619,-313.031255,7
5,5,301.49624,-330.748901,7
5,5,285.770233,-319.002342,7
4.666667,5,289.205254,-319.067801,7
4.5,5,294.109438,-321.746077,7
4.25,5,308.406809,-334.462774,7
5,5,313.531212,-340.565502,7
4.5,5,307.336085,-337.363666,7
4.5,5,300.19696,-325.694251,7
4.666667,5,301.530875,-332.974217,7
4.75,5,297.229842,-332.178983,7
5,5,296.492439,-324.630979,7
4.5,5,293.265522,-324.647686,7
4.75,5,296.628648,-331.437368,7
5,4.666667,271.995809,-307.586435,7
4.5,5,296.931247,-325.176887,7
4,5,307.342582,-332.679032,7
4.75,5,293.164461,-322.091091,7
4.5,5,304.071377,-330.58218,7
4.25,5,293.727325,-319.078056,7
4.75,5,295.404292,-316.369904,7
5,5,291.296757,-314.952042,7
4.75,5,288.093486,-312.420627,7
5,5,293.819592,-323.458078,7
4.5,5,297.240698,-324.990315,7
4.25,5,300.157989,-326.837067,7
4.5,5,297.843175,-326.138253,7
4.75,4.75,293.074656,-321.387723,7
4.25,5,283.412969,-311.395945,7
4.75,5,281.963834,-311.986212,7
-86,-1.5,213.593253,-250.285542,7
5,5,307.484251,-336.249832,7
5,5,296.911487,-333.106428,7
4.5,5,297.538259,-330.822892,7
5,5,300.016792,-331.450802,7
4.333333,5,298.587654,-327.897933,7
5,5,290.22608,-318.491309,7
4.75,5,297.261087,-325.741489,7
4.666667,5,291.603245,-322.006936,7
4.75,5,302.738154,-333.332102,7
5,5,309.900219,-338.76901,7
4.75,5,299.055212,-325.136024,7
4.75,5,285.744453,-311.081337,7
10.25,-1,214.311255,-242.435698,7
4.75,5,296.842637,-321.139416,7
4.75,5,297.774573,-329.431502,7
4.5,4.75,289.407118,-316.938152,7
4.5,4.75,298.063207,-327.330297,7
5,5,311.307704,-346.255813,7
5,4.75,304.983856,-332.299812,7
4.5,4.75,288.239802,-322.492637,7
4.75,5,294.852639,-327.343228,7
4.75,5,299.388273,-327.572211,7
4.5,5,305.013884,-331.053885,7
4.25,5,293.081834,-313.472223,7
4.75,5,294.488725,-321.594417,7
4.4,5.2,290.019097,-318.425691,7
5,4.75,288.694579,-317.813266,7
4.75,5,298.126184,-325.658867,7
4.5,5,295.107803,-320.392463,7
5,5,294.727165,-323.534104,7
5,4.75,281.537315,-315.486888,7
4.5,5,289.126243,-321.914157,7
4.75,5,293.505856,-323.642879,7
4.333333,5,292.881248,-320.618465,7
4.5,5,297.549506,-327.907314,7
4.5,5,287.064183,-312.157206,7
5,5,303.173287,-331.267995,7
4.75,5,291.636968,-318.102481,7
5,5,299.593496,-326.750446,7
5,5,304.293897,-330.868806,7
5,5,305.638575,-335.55815,7
5,5,304.094249,-323.783173,7
4.666667,5,299.658849,-322.18255,7
4.666667,5,301.083973,-325.716401,7
5,5,288.076666,-315.958882,7
5,4.75,275.567138,-310.463272,7
4.5,5,298.690169,-326.739463,7
4.75,5,302.499974,-333.015724,7
5,4.75,290.88257,-323.474766,7
4.5,5,309.300356,-334.323395,7
4.75,4.75,299.600409,-326.346483,7
4.666667,4.666667,287.59346,-322.586289,7
4.5,5,304.505814,-332.599204,7
4.75,5,307.220824,-331.814885,7
4.5,5,303.430932,-329.015365,7
4.666667,5.333333,298.026108,-331.388346,7
5,5,301.858073,-331.743095,7
5,5,297.073506,-323.276066,7
4.75,5,276.196218,-307.005138,7
4.75,5,278.984134,-309.169439,7
4.75,5,306.126282,-326.893315,7
4.75,5,316.571259,-347.531762,7
5,5,314.642781,-338.161721,7
4.5,5,314.853746,-342.082881,7
4.5,5,313.065054,-338.369305,7
5,5,305.225711,-331.641006,7
5,5,307.943123,-335.747101,7
5,5,304.541547,-332.563623,7
4.666667,5,302.673127,-337.454881,7
4.5,5,299.808689,-330.537802,7
4.75,4.75,301.707938,-329.981427,7
5,5,306.942094,-332.977678,7
5,5,316.502174,-344.535884,7
4.75,5,304.162905,-334.253508,7
4.75,5,306.850941,-333.930812,7
4.333333,5,298.1801,-331.253303,7
4.75,5,298.707081,-333.477473,7
4.666667,5,310.712306,-338.606396,7
4.666667,5,314.678583,-343.865931,7
5,5,318.455841,-341.687101,7
4.666667,5,304.271444,-331.14249,7
4.75,5,307.922601,-332.025941,7
4.75,5,297.279341,-331.698644,7
4.5,5,293.874169,-323.12143,7
4.75,5,297.802679,-326.478839,7
5,5,294.727022,-323.590882,7
4.75,5.25,306.218104,-333.774109,7
5,5,284.937145,-315.349696,7
4.75,4.75,296.014046,-330.080317,7
5,5,299.266033,-331.15708,7
5,5,316.139874,-344.748712,7
5,5,300.486825,-331.63868,7
5,5,300.147727,-327.021908,7
4.333333,5,297.372373,-326.132002,7
5,4.75,292.949899,-326.677336,7
4.333333,5,298.88206,-323.92345,7
4.75,5,299.147931,-327.658267,7
4.75,5,295.362043,-323.833156,7
4.75,5,324.575877,-348.257371,7
5,5,302.837145,-333.874547,7
4.5,5,294.430201,-320.974307,7
5,-19,298.749715,-333.429324,7
4.5,5,299.845016,-320.583816,7
4.333333,5,306.183845,-331.614001,7
4.333333,5,303.181579,-331.478301,7
4.75,5,302.599798,-331.282167,7
4.25,5,303.855918,-329.163867,7
4.75,5,293.867119,-322.633709,7
4.25,5,301.268881,-328.335069,7
4.75,5,290.625789,-317.56643,7
4.5,5,312.990411,-334.837135,7
5,5,295.812687,-316.389021,7
5,5,313.728387,-339.774129,7
5,5,318.158754,-342.3513,7
5,5,301.15742,-325.587967,7
4.75,5,292.812218,-313.549032,7
4.75,5,279.977642,-312.431772,7
5,5,302.295537,-329.90071,7
4.5,5,287.237952,-310.006327,7
4.75,5,288.811897,-317.893665,7
4.5,5,293.366575,-317.304307,7
4,5,281.300563,-311.908979,7
5,5,300.997239,-325.138445,7
